timestep_time,vehicle_angle,vehicle_id,vehicle_lane,vehicle_pos,vehicle_slope,vehicle_speed,vehicle_type,vehicle_x,vehicle_y
345.00,191.52,68,gneE11_0,49.23,0.00,0.00,DEFAULT_VEHTYPE,90.70,25.86
345.00,284.66,69,-gneE6_0,145.04,0.00,0.00,DEFAULT_VEHTYPE,106.49,15.18
345.00,86.84,72,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
345.00,10.49,73,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
345.00,327.62,75,-gneE12_0,181.14,0.00,0.00,DEFAULT_VEHTYPE,88.13,-4.79
345.00,284.66,76,-gneE6_0,137.54,0.00,0.00,DEFAULT_VEHTYPE,113.74,13.28
345.00,86.84,79,gneE4_0,75.40,0.00,0.00,DEFAULT_VEHTYPE,22.10,20.64
345.00,324.82,80,-gneE12_0,173.64,0.00,0.00,DEFAULT_VEHTYPE,92.20,-10.98
346.00,242.77,41,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
346.00,276.36,48,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.82,23.83
346.00,242.77,50,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
346.00,276.36,51,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
346.00,242.77,52,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
346.00,242.77,55,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
346.00,276.36,58,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
346.00,276.36,61,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
346.00,242.77,62,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
346.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
346.00,10.49,67,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
346.00,191.52,68,gneE11_0,49.23,0.00,0.00,DEFAULT_VEHTYPE,90.70,25.86
346.00,284.66,69,-gneE6_0,145.04,0.00,0.00,DEFAULT_VEHTYPE,106.49,15.18
346.00,86.84,72,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
346.00,10.49,73,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
346.00,327.62,75,-gneE12_0,181.14,0.00,0.00,DEFAULT_VEHTYPE,88.13,-4.79
346.00,284.66,76,-gneE6_0,137.54,0.00,0.00,DEFAULT_VEHTYPE,113.74,13.28
346.00,86.84,79,gneE4_0,75.40,0.00,0.00,DEFAULT_VEHTYPE,22.10,20.64
346.00,324.82,80,-gneE12_0,173.64,0.00,0.00,DEFAULT_VEHTYPE,92.20,-10.98
347.00,242.77,41,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
347.00,276.36,48,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.82,23.83
347.00,242.77,50,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
347.00,276.36,51,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
347.00,242.77,52,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
347.00,242.77,55,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
347.00,276.36,58,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
347.00,276.36,61,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
347.00,242.77,62,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
347.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
347.00,10.49,67,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
347.00,191.52,68,gneE11_0,49.23,0.00,0.00,DEFAULT_VEHTYPE,90.70,25.86
347.00,284.66,69,-gneE6_0,145.04,0.00,0.00,DEFAULT_VEHTYPE,106.49,15.18
347.00,86.84,72,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
347.00,10.49,73,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
347.00,327.62,75,-gneE12_0,181.14,0.00,0.00,DEFAULT_VEHTYPE,88.13,-4.79
347.00,284.66,76,-gneE6_0,137.54,0.00,0.00,DEFAULT_VEHTYPE,113.74,13.28
347.00,86.84,79,gneE4_0,75.40,0.00,0.00,DEFAULT_VEHTYPE,22.10,20.64
347.00,324.82,80,-gneE12_0,173.64,0.00,0.00,DEFAULT_VEHTYPE,92.20,-10.98
348.00,242.77,41,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
348.00,276.36,48,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.82,23.83
348.00,242.77,50,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
348.00,276.36,51,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
348.00,242.77,52,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
348.00,242.77,55,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
348.00,276.36,58,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
348.00,276.36,61,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
348.00,242.77,62,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
348.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
348.00,10.49,67,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
348.00,191.52,68,gneE11_0,49.23,0.00,0.00,DEFAULT_VEHTYPE,90.70,25.86
348.00,284.66,69,-gneE6_0,145.04,0.00,0.00,DEFAULT_VEHTYPE,106.49,15.18
348.00,86.84,72,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
348.00,10.49,73,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
348.00,327.62,75,-gneE12_0,181.14,0.00,0.00,DEFAULT_VEHTYPE,88.13,-4.79
348.00,284.66,76,-gneE6_0,137.54,0.00,0.00,DEFAULT_VEHTYPE,113.74,13.28
348.00,86.84,79,gneE4_0,75.40,0.00,0.00,DEFAULT_VEHTYPE,22.10,20.64
348.00,324.82,80,-gneE12_0,173.64,0.00,0.00,DEFAULT_VEHTYPE,92.20,-10.98
349.00,242.77,41,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
349.00,276.36,48,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.82,23.83
349.00,242.77,50,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
349.00,276.36,51,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
349.00,242.77,52,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
349.00,242.77,55,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
349.00,276.36,58,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
349.00,276.36,61,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
349.00,242.77,62,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
349.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
349.00,10.49,67,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
349.00,191.52,68,gneE11_0,49.23,0.00,0.00,DEFAULT_VEHTYPE,90.70,25.86
349.00,284.66,69,-gneE6_0,145.04,0.00,0.00,DEFAULT_VEHTYPE,106.49,15.18
349.00,86.84,72,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
349.00,10.49,73,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
349.00,327.62,75,-gneE12_0,181.14,0.00,0.00,DEFAULT_VEHTYPE,88.13,-4.79
349.00,284.66,76,-gneE6_0,137.54,0.00,0.00,DEFAULT_VEHTYPE,113.74,13.28
349.00,86.84,79,gneE4_0,75.40,0.00,0.00,DEFAULT_VEHTYPE,22.10,20.64
349.00,324.82,80,-gneE12_0,173.64,0.00,0.00,DEFAULT_VEHTYPE,92.20,-10.98
350.00,242.77,41,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
350.00,276.36,48,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.82,23.83
350.00,242.77,50,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
350.00,276.36,51,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
350.00,242.77,52,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
350.00,242.77,55,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
350.00,276.36,58,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
350.00,276.36,61,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
350.00,242.77,62,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
350.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
350.00,10.49,67,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
350.00,191.52,68,gneE11_0,49.23,0.00,0.00,DEFAULT_VEHTYPE,90.70,25.86
350.00,284.66,69,-gneE6_0,145.04,0.00,0.00,DEFAULT_VEHTYPE,106.49,15.18
350.00,86.84,72,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
350.00,10.49,73,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
350.00,327.62,75,-gneE12_0,181.14,0.00,0.00,DEFAULT_VEHTYPE,88.13,-4.79
350.00,284.66,76,-gneE6_0,137.54,0.00,0.00,DEFAULT_VEHTYPE,113.74,13.28
350.00,86.84,79,gneE4_0,75.40,0.00,0.00,DEFAULT_VEHTYPE,22.10,20.64
350.00,324.82,80,-gneE12_0,173.64,0.00,0.00,DEFAULT_VEHTYPE,92.20,-10.98
351.00,242.77,41,-gneE2_0,30.07,0.00,0.00,DEFAULT_VEHTYPE,67.27,67.01
351.00,276.36,48,-gneE5_0,33.83,0.00,0.00,DEFAULT_VEHTYPE,49.82,23.83
351.00,242.77,50,-gneE2_0,37.57,0.00,0.00,DEFAULT_VEHTYPE,60.60,63.58
351.00,276.36,51,-gneE5_0,26.33,0.00,0.00,DEFAULT_VEHTYPE,57.28,23.00
351.00,242.77,52,-gneE2_0,22.57,0.00,0.00,DEFAULT_VEHTYPE,73.94,70.44
351.00,242.77,55,-gneE2_0,15.07,0.00,0.00,DEFAULT_VEHTYPE,80.61,73.87
351.00,276.36,58,-gneE5_0,18.83,0.00,0.00,DEFAULT_VEHTYPE,64.74,22.17
351.00,276.36,61,-gneE5_0,11.33,0.00,0.00,DEFAULT_VEHTYPE,72.19,21.34
351.00,242.77,62,-gneE2_0,7.56,0.00,0.00,DEFAULT_VEHTYPE,87.28,77.31
351.00,284.66,63,-gneE6_0,152.54,0.00,0.00,DEFAULT_VEHTYPE,99.23,17.08
351.00,10.49,67,-gneE12_0,196.14,0.00,0.00,DEFAULT_VEHTYPE,90.86,9.96
351.00,191.52,68,gneE11_0,49.23,0.00,0.00,DEFAULT_VEHTYPE,90.70,25.86
351.00,284.66,69,-gneE6_0,145.04,0.00,0.00,DEFAULT_VEHTYPE,106.49,15.18
351.00,86.84,72,gneE4_0,82.90,0.00,0.00,DEFAULT_VEHTYPE,29.59,21.05
351.00,10.49,73,-gneE12_0,188.64,0.00,0.00,DEFAULT_VEHTYPE,89.50,2.59
351.00,327.62,75,-gneE12_0,181.14,0.00,0.00,DEFAULT_VEHTYPE,88.13,-4.79
351.00,284.66,76,-gneE6_0,137.54,0.00,0.00,DEFAULT_VEHTYPE,113.74,13.28
351.00,86.84,79,gneE4_0,75.40,0.00,0.00,DEFAULT_VEHTYPE,22.10,20.64
